index,track_id,album_id,artist_id,track,artist,album_name,played_at,duration_ms,plays,dt,unique_days_score,track_score
312,2Y4zwRLRmBSrQd8vrfBIyK,0o6CVT0y5uxH5r6zXQot98,6PAt558ZEZl0DmdXlnjMgD,Reptile,Eric Clapton,Reptile,2026-05-06T00:25:57,205226,1,2026-05-06,1.5,3.99
313,5DJjwPtvPNARWVyzIdFnef,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,Scorched Earth - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-06T00:22:01,583080,3,2026-05-06,4.5,10.91
314,6PvxI36z3horWyae29EOHM,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,The Undercover Man - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-05T22:01:17,452133,3,2026-05-05,4.5,10.66
315,3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T21:53:37,619800,9,2026-05-05,9.0,22.54
316,5OJCbL1RVFYSw07C9e0QUS,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Lemmings (Including Cog) - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T21:43:17,696520,6,2026-05-05,7.5,17.759999999999998
317,5RvojOmq8Yrvg2FNKbRmlN,59eHxfqvwJyXhJGGtORaHv,4lianjyuR1tqf6oUX8kjrZ,Le Aquile - Remastered 2008,Franco Battiato,Patriots (2008 Remastered Edition),2026-05-05T21:31:47,250653,3,2026-05-05,4.5,10.11
318,7EjyzZcbLxW7PaaLua9Ksb,3tpJtzZm4Urb0n2ITN5mwF,5QEA3sofVt5QckQA6QX2nN,Surfin' Bird,The Trashmen,Full Metal Jacket (Original Motion Picture Soundtrack),2026-05-05T21:27:17,137133,1,2026-05-05,1.5,3.69
319,7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-05T21:25:17,216186,12,2026-05-05,9.0,24.79
320,6RtyDR21q21OXaoKXoAsJK,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth - Beast Mix,Kajagoogoo,Islands,2026-05-05T21:20:52,339240,3,2026-05-05,4.5,10.39
321,54eZmuggBFJbV7k248bTTt,0E5IKYhiKgbYQkmfsFonbZ,35U9lQaRWSQISxQAB94Meo,A Horse with No Name,America,America,2026-05-06T17:16:59,252239,2,2026-05-06,3.0,7.24
322,1dpCISxLihabD2i6geppcA,5ZJrRUIm6apjER9MNU7QBJ,3CkvROUTQ6nRi9yQOcsB50,Pigeons,Genesis,Archive #2 (1976 - 1992),2026-05-06T17:12:29,193733,4,2026-05-06,4.5,11.129999999999999
323,5jFD6SEWH4V3GSo87tkvLk,2oarUyKXMzGZ2FQyoGbV9B,3qlU3Nyu3XXO2k9AUnTcy1,La Pulce D'Acqua,Angelo Branduardi,La Pulce D'Acqua,2026-05-06T17:08:59,284333,2,2026-05-06,3.0,7.35
324,12BSffsg97h51TlEcwXKTr,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,A Plague Of Lighthouse Keepers - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-06T17:04:11,1384160,5,2026-05-06,7.5,17.259999999999998
325,3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-06T16:40:59,619800,9,2026-05-06,9.0,22.54
326,3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-06T16:30:59,619800,9,2026-05-06,9.0,22.54
327,5OJCbL1RVFYSw07C9e0QUS,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Lemmings (Including Cog) - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-06T16:20:29,696520,6,2026-05-06,7.5,17.759999999999998
328,3i7ZIyOG3VsWmsVKDfVVB8,7G0p89tAHevz6c4OUHXBY4,1SQRv42e4PjEYfPhS0Tk9E,Hot Potatoes,The Kinks,Everybody's in Show-Biz (Super Deluxe),2026-05-06T16:09:59,209084,1,2026-05-06,1.5,4.0
329,4fAYkoqIfiYiTuDFtsirib,6SOihxycNpKEwRiYKvlHOi,2caOYPej26UoQOyFnzXW3G,Seduto sotto un platano,Lucio Battisti,Amore e non amore,2026-05-06T15:52:14,187264,1,2026-05-06,1.5,3.92
330,47gzOI0OfVR3vgv5zGkNfd,0HXUEUFACh0b3VBhm7jBhi,1CD77o9fbdyQFrHnUPUEsF,Here We Go Round The Mulberry Bush - Stereo Version,Traffic,Traffic,2026-05-06T15:49:13,161800,1,2026-05-06,1.5,3.81
331,6HbWoyinLdXPZmk6xONuKw,3gBVdu4a1MMJVMy6vwPEb8,4Z8W4fKeB5YxbusRsdQVPb,Vegetable,Radiohead,Pablo Honey,2026-05-06T15:46:14,192666,1,2026-05-06,1.5,3.94
332,7sNhXWrg9eW3qRqeuePaIC,7rfKAiPs9ToZP9zEJDBqBH,4KWTAlx2RvbpseOGMEmROg,Orange Crush - Remastered 2013,R.E.M.,Green (Remastered),2026-05-06T15:42:43,231640,1,2026-05-06,1.5,4.08
333,0EiI4tM0j4Eah7Be7YYH5I,4ZaIo647CyWAgow8oxqajh,4TMHGUX5WI7OOm53PqSDAT,New Potato Caboose,Grateful Dead,Anthem of the Sun,2026-05-06T15:38:44,506000,1,2026-05-06,1.5,4.74
334,7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-06T15:26:44,216186,12,2026-05-06,9.0,24.79
335,1RDva71oSm8zSnRLMQm6Gx,2CNEkSE8TADXRT2AzcEt1b,3oDbviiivRWhXwIE8hxkVV,Pet Sounds,The Beach Boys,Pet Sounds,2026-05-06T15:22:42,157666,2,2026-05-06,3.0,6.83
336,63soSLcwqpJFJaI5OgnnC2,2IZe9ttqeMqwkv3dRXJRkd,4TMHGUX5WI7OOm53PqSDAT,China Cat Sunflower - 2013 Remaster,Grateful Dead,Aoxomoxoa (2013 Remaster),2026-05-06T15:19:44,222235,3,2026-05-06,3.0,8.49
337,5jgFfDIR6FR0gvlA56Nakr,1klALx0u4AavZNEvC4LrTL,3WrFJ7ztbogyGnTHbHJFl2,Blackbird - Remastered 2009,The Beatles,The Beatles (Remastered),2026-05-06T15:16:14,138386,2,2026-05-06,3.0,6.73
338,1pX02wHXmoDWCYubpqKZ6a,7GkJWXDdRuZyUvVKCbKujO,1BGN1IdyiSR0ZYrkoKNchl,Dolphin Smile,Tangerine Dream,"Platz der Republik, West-Berlin - August 1st 1987",2026-05-06T15:13:43,308520,1,2026-05-06,1.5,4.32
339,7s1fLxwhmKa6VDNqzJzOsE,2c6BUJGIxa4SA94iYX4JkT,4Ww5mwS7BWYjoZTUIrMHfC,Ornithology,Charlie Parker,The Complete Savoy & Dial Master Takes,2026-05-06T15:08:44,181600,1,2026-05-06,1.5,3.8899999999999997
340,0jYpOvA5P19kn9a4aA4zqE,3bV0ucrpo1ZFBowxXeMilJ,4lianjyuR1tqf6oUX8kjrZ,L'Isola Elefante,Franco Battiato,Joe Patti's Experimental Group,2026-05-06T15:05:43,293486,2,2026-05-06,3.0,7.38
341,422av5zjTEf3DUnpPS5WMI,4meqXtZNvQtZU9VRL65o0f,4RuYtHjAKBufQRqBUMiOfK,L'assalto dei lupi,Banco Del Mutuo Soccorso,L'assalto dei lupi,2026-05-06T15:00:44,334920,2,2026-05-06,3.0,7.5
342,64P3zpRsDHIk7YTpRtaKYL,1klALx0u4AavZNEvC4LrTL,3WrFJ7ztbogyGnTHbHJFl2,Everybody's Got Something To Hide Except Me And My Monkey - Remastered 2009,The Beatles,The Beatles (Remastered),2026-05-06T14:55:13,144773,3,2026-05-06,3.0,8.11
343,3w0VwaqSx9y8fjNDHT62Ol,6o0u4pbxrUai7aPkizuzCp,1SQRv42e4PjEYfPhS0Tk9E,Animal Farm,The Kinks,The Kinks Are the Village Green Preservation Society,2026-05-06T14:52:13,180506,3,2026-05-06,4.5,9.81
344,5dC9NQCbU6i3T3S4nyg23y,7GkJWXDdRuZyUvVKCbKujO,1BGN1IdyiSR0ZYrkoKNchl,Tiergarten,Tangerine Dream,"Platz der Republik, West-Berlin - August 1st 1987",2026-05-06T14:49:13,190533,4,2026-05-06,4.5,11.120000000000001
345,1MSfzutmY6uBu7oBHTv60C,1Bw3bHsQ9Xwlalhp4NjX1n,4lianjyuR1tqf6oUX8kjrZ,L'Animale - Remastered,Franco Battiato,Mondi Lontanissimi (2008 Remastered Edition),2026-05-06T14:46:14,199906,3,2026-05-06,4.5,9.9
346,5yTntxdC2qDhJEVEZHMZC2,6JWofs9yE9d4Bh2R40u92W,1w5Kfo2jwwIPruYS2UWh56,Animal,Pearl Jam,rearviewmirror (greatest hits 1991-2003),2026-05-06T14:42:44,167626,1,2026-05-06,1.5,3.83
347,3red9xwXz8hU4XRNuZhr6d,5lOLmpg0aaAI62dup4zFmH,3qlU3Nyu3XXO2k9AUnTcy1,Il Dono Del Cervo,Angelo Branduardi,Alla Fiera Dell'Est,2026-05-06T14:39:44,193333,1,2026-05-06,1.5,3.94
348,62XI1qJo62w0rvTldCHl9P,37rNuexqEXWeSIOiJtn3A9,3oDbviiivRWhXwIE8hxkVV,Vegetables - Remastered 2001,The Beach Boys,Smiley Smile (Remastered),2026-05-06T14:36:36,129360,1,2026-05-06,1.5,3.65
349,3ZIYHubj1fBDC4DTF3AIfK,4VYfBI0sR7XFV3ej6dQJbV,440MEFxEmF9othCXbz3Y6a,Ni Chicha Ni Limoná,Victor Jara,El Derecho de Vivir en Paz,2026-05-06T14:34:44,204626,1,2026-05-06,1.5,3.98
350,6Qjc36CLNJHkWwSNIPbghM,58MQ0PLijVHePUonQlK76Y,36QJpDe2go2KgaRleHCDTp,The Lemon Song - Remaster,Led Zeppelin,Led Zeppelin II (Remaster),2026-05-06T14:31:14,379388,1,2026-05-06,1.5,4.49
351,5oS4bROdwp0gsWrjCLAp5N,3tZmzx3Og386HMV4vp4Dli,4lianjyuR1tqf6oUX8kjrZ,Sui Giardini Della Preesistenza - 2008 Remaster,Franco Battiato,Caffé De La Paix (2008 Remastered Edition),2026-05-06T14:24:44,228413,1,2026-05-06,1.5,4.07
352,6ewHINwiZeCnWxh1RQcquJ,189b97Y8HtICNOEESbl2qo,3qlU3Nyu3XXO2k9AUnTcy1,Cogli la prima mela,Angelo Branduardi,Cogli La Prima Mela,2026-05-06T14:20:43,205266,1,2026-05-06,1.5,3.99
353,7bDiExjrKWLJbtHOg7g5cw,7ENQ5VEAlbbItHUL5qq9Wx,4TMHGUX5WI7OOm53PqSDAT,Bird Song,Grateful Dead,Live Albums Collection,2026-05-06T14:16:18,456520,2,2026-05-06,3.0,7.79
354,5s6gA3IQTbVqv8utc5jVcn,4yMdFHGZTkXQsU4M55VjeZ,1YTe4dNIoWX3iHX8H4xVeM,Cats Under The Stars,Jerry Garcia Band,Cats Under the Stars (Expanded),2026-05-06T12:06:03,331000,2,2026-05-06,3.0,7.49
355,0UeKMKb98sqhKhbKYdCxf4,2Q5MwpTmtjscaS34mJFXQQ,22bE4uQ6baNwSHPVcDxLCe,The Spider And The Fly - Remastered 2002,The Rolling Stones,Out Of Our Heads,2026-05-06T12:00:34,218026,2,2026-05-06,3.0,7.109999999999999
356,3liTTGKNLwzzYwUcVRLXxP,7whdVmvPLVWPGorXudFmeD,6v8FB84lnmJs434UJf2Mrm,Silver Eagle - Live,Neil Young,Silver Eagle (Live),2026-05-06T11:56:43,199002,1,2026-05-06,1.5,3.96
357,030ffOIPEEHxY86mYqVEQP,68W3ppXWhsOLOURmxzRkyA,7M1FPw29m5FbicYzS2xdpi,Cat Food,King Crimson,In The Wake Of Poseidon,2026-05-06T11:53:33,293060,2,2026-05-06,3.0,7.38
358,5RETGB7Fe6KxAEXevMpmTu,0BD0bKRAFt8Z5q2NqCTPsN,3Uz6jx81OY2J5K8Z4wmy2P,The Snow Goose - Remastered 2023,Camel,The Snow Goose (2023 Remastered & Expanded Edition),2026-05-06T11:48:33,191813,2,2026-05-06,3.0,7.0
359,4P0iCtuPba62SoYoOkTpD9,5W1kloCKd5nnjT3McyOTZx,3Rbtl5QGOHMtfQOJZVTy3h,Forse Le Lucciole Non Si Amano Più - Remastered 2021,Locanda delle fate,Forse Le Lucciole Non Si Amano Più (Remastered 2021),2026-05-06T11:45:33,591680,1,2026-05-06,1.5,4.890000000000001
360,0a6bQ2T8D1GqYdoV7a1aqJ,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Monochromatic - Live,Kajagoogoo,Islands,2026-05-06T23:14:06,250266,5,2026-05-06,3.0,11.08
361,3eFHv2F3wNKjpnip3w6waZ,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Garden - Instrumental,Kajagoogoo,Islands,2026-05-06T23:10:06,171373,5,2026-05-06,3.0,10.73
362,09eF6enKRBqUDjjuOsiKI4,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Pump Rooms of Bath,Kajagoogoo,Islands,2026-05-06T23:07:06,152946,5,2026-05-06,3.0,10.620000000000001
363,3a2n6ktGMY67SeryFDbNyn,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Turn Your Back on Me - Thompson & Barbiero US Mix,Kajagoogoo,Islands,2026-05-06T23:04:36,237066,2,2026-05-06,3.0,7.1899999999999995
364,26Xb1Ud7QshGHH3o7IfA76,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Loop,Kajagoogoo,Islands,2026-05-06T23:00:36,282480,2,2026-05-06,3.0,7.34
365,3LJKux0EHh14BGdhzQXxDY,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Part of Me Is You,Kajagoogoo,Islands,2026-05-06T22:56:06,237226,2,2026-05-06,3.0,7.1899999999999995
366,1l89u8dBPpEAHVSY45OVaV,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Turn Your Back on Me,Kajagoogoo,Islands,2026-05-06T22:52:05,241293,3,2026-05-06,4.5,10.07
367,0kWweQWE8HIYlOUsIcvthl,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Power to Forgive,Kajagoogoo,Islands,2026-05-06T22:46:36,286040,4,2026-05-06,6.0,13.0
368,5GdmKwHrXRfGT40ZGs0W5R,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple,Kajagoogoo,Islands,2026-05-06T22:42:06,249546,6,2026-05-06,7.5,16.759999999999998
369,7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-06T22:37:35,216186,12,2026-05-06,9.0,24.79
370,2kMM5neKewhNCHlTXCk4Fp,4NbLTe8YqLFwys4SmkEofd,1nyQBzKgZ2hBLr7PnyV7cI,Birds In My Tree,Strawberry Alarm Clock,Incense And Peppermints,2026-05-06T22:29:06,113733,1,2026-05-06,1.5,3.56
371,0dRZS5myf8NifPqgRwA986,0b33cACjsSPVBchGgsFGMu,4lianjyuR1tqf6oUX8kjrZ,Tra sesso e castità,Franco Battiato,Universi paralleli di Franco Battiato,2026-05-06T22:27:06,205453,2,2026-05-06,3.0,7.0600000000000005
372,3BlIsu1uy5jjuVc8aw3RYt,0b33cACjsSPVBchGgsFGMu,4lianjyuR1tqf6oUX8kjrZ,23 coppie di cromosomi,Franco Battiato,Universi paralleli di Franco Battiato,2026-05-06T22:23:33,213986,1,2026-05-06,1.5,4.02
373,2WLsPVRPaBHARiMptJwMsn,0b33cACjsSPVBchGgsFGMu,4lianjyuR1tqf6oUX8kjrZ,Running Against The Grain,Franco Battiato,Universi paralleli di Franco Battiato,2026-05-06T22:20:01,222106,2,2026-05-06,3.0,7.13
374,7ICgC6ExhlaEZntSVPRtPM,3vHxkAyC36Bi581ZUysCtZ,4lianjyuR1tqf6oUX8kjrZ,Gli Uccelli - Remastered 2021,Franco Battiato,La Voce Del Padrone (Remastered 2021),2026-05-06T22:16:16,286781,2,2026-05-06,3.0,7.359999999999999
375,2Xuq84ZrSawlYF4Vz9pw5e,2IZe9ttqeMqwkv3dRXJRkd,4TMHGUX5WI7OOm53PqSDAT,Rosemary - 2013 Remaster,Grateful Dead,Aoxomoxoa (2013 Remaster),2026-05-06T22:10:18,120235,1,2026-05-06,1.5,3.6
376,3vO2BbrhKNV2PDl276BUIZ,31q47gQszFt0CddSyMksgO,3IYUhFvPQItj6xySrBmZkd,Cotton Fields,Creedence Clearwater Revival,Willy And The Poor Boys (Expanded Edition),2026-05-06T22:08:36,177266,1,2026-05-06,1.5,3.87
377,3A1yk2TmIheVcfb4Gwp0MS,6e2RjFVaAULBc5vAcykAEg,440MEFxEmF9othCXbz3Y6a,Canción Al Árbol Del Olvido,Victor Jara,Canto Libre,2026-05-06T22:05:31,172493,1,2026-05-06,1.5,3.85
378,0EX99kuSsTM9RyRAciMvvE,5AfgJ4mjGvANakNjGrKGgy,4KWTAlx2RvbpseOGMEmROg,Lotus,R.E.M.,Up,2026-05-06T22:02:36,271600,1,2026-05-06,1.5,4.21
379,5D89JSsYD209JA2FTTwHtS,3nkLkuSpD5bMzG1ibkJw5N,4RuYtHjAKBufQRqBUMiOfK,Campi di Fragole,Banco Del Mutuo Soccorso,Transiberiana (Bonus Tracks Version),2026-05-06T21:57:36,214267,1,2026-05-06,1.5,4.02
380,0VSOZ9b0bErTq4yOHjfoqV,7mlm0BxWuOwiZUxQCCypfL,6ra4GIOgCZQZMOaUECftGN,The Duke Of Prunes,Frank Zappa,Absolutely Free,2026-05-06T21:54:06,132920,1,2026-05-06,1.5,3.67
381,123E4xc2jm6mMgdbNJXLML,14oeuE9HHmvB07pfQ3Fu7N,08GQAI4eElDnROBrJRGE0X,"The Farmer's Daughter - Live 1980, Santa Monica, CA",Fleetwood Mac,Live,2026-05-06T21:52:01,148440,1,2026-05-06,1.5,3.75
382,3v7nTNC0vA2qEKCb5d5uwE,0OJfGwdSSxh09KbfQByvnE,45Utoxop3UFq0Qg9YFLhx0,Frutto Acerbo - Remastered 2023,Le Orme,Contrappunti (Remastered 2023),2026-05-06T21:49:36,215370,1,2026-05-06,1.5,4.02
383,335rKvPRnLcRaCDtIqwDQG,4DaxcJCGys4VGnFGSREzUH,40oYPr305MsT2lsiXr9fX9,Banana Republic,The Boomtown Rats,Mondo Bongo,2026-05-06T21:45:38,303333,1,2026-05-06,1.5,4.3
384,7d5zuddaDfhQ1iHLcdYY0f,5Vb3tKCzxT6qzbq5Smh4TM,7siPLyFwRFYQkKgWKJ5Sod,Orange,The Dandy Warhols,The Dandy Warhols Come Down,2026-05-06T21:40:36,340866,1,2026-05-06,1.5,4.4
385,3eFHv2F3wNKjpnip3w6waZ,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Garden - Instrumental,Kajagoogoo,Islands,2026-05-06T21:35:06,171373,5,2026-05-06,3.0,10.73
386,4zGNUdGxpwnC7HN27Muzpl,5A1knO3o9ippL0nFuKl0Kh,7M1FPw29m5FbicYzS2xdpi,Inner Garden II,King Crimson,THRAK,2026-05-06T21:31:54,76142,1,2026-05-06,1.5,3.32
387,6jR4FKWiil1FrsfEMt7jqu,2rQ135imvelvp89D8eEZOi,0L8ExT028jH3ddEcZwqJJ5,Pea,Red Hot Chili Peppers,One Hot Minute (Deluxe Edition),2026-05-06T21:30:36,107306,1,2026-05-06,1.5,3.5300000000000002
388,2TD9Ve5cJai60TYSEidgxD,3g5jmuT4kXPUbSGsOgKJF4,4RuYtHjAKBufQRqBUMiOfK,Il Mietitore,Banco Del Mutuo Soccorso,Storie Invisibili,2026-05-06T21:29:06,216506,3,2026-05-06,3.0,8.47
389,2TD9Ve5cJai60TYSEidgxD,3g5jmuT4kXPUbSGsOgKJF4,4RuYtHjAKBufQRqBUMiOfK,Il Mietitore,Banco Del Mutuo Soccorso,Storie Invisibili,2026-05-06T21:25:36,216506,3,2026-05-06,3.0,8.47
390,5wbSCgwv8KpDKD4ifL0BLg,3zLQ91RSvlMXoaHcOxU4T7,0RUEHcBiENFEqxgicqS2ig,Peaches,The Stranglers,The Collection 1977-1982,2026-05-06T21:21:36,247080,1,2026-05-06,1.5,4.13
391,5NmRx5jYkCQ1Kelp2U671G,18QlJWuxHQ1IGQ52qf8T1m,0f3kLT4wvi2mFHlHJgV8Hl,White Feathers,Kajagoogoo,The Very Best Of Kajagoogoo,2026-05-07T16:22:03,211320,1,2026-05-07,1.5,4.01
392,2HtTFDlZDdsY43GJKu4U9O,18QlJWuxHQ1IGQ52qf8T1m,0f3kLT4wvi2mFHlHJgV8Hl,"Turn Your Back on Me - 7"" Version",Kajagoogoo,The Very Best Of Kajagoogoo,2026-05-07T16:18:32,242666,1,2026-05-07,1.5,4.12
393,50xWWpeoaSFYmR6IY2kTlI,18QlJWuxHQ1IGQ52qf8T1m,0f3kLT4wvi2mFHlHJgV8Hl,Ooh to Be Ah,Kajagoogoo,The Very Best Of Kajagoogoo,2026-05-07T16:14:57,215146,2,2026-05-07,1.5,5.6
394,24P5aCzlNvr04xkrEdkRUP,18QlJWuxHQ1IGQ52qf8T1m,0f3kLT4wvi2mFHlHJgV8Hl,Kajagoogoo - Instrumental,Kajagoogoo,The Very Best Of Kajagoogoo,2026-05-07T16:11:03,192426,1,2026-05-07,1.5,3.94
395,0vGDTFIyDm6wG7ZVbmTsYE,18QlJWuxHQ1IGQ52qf8T1m,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,The Very Best Of Kajagoogoo,2026-05-07T16:07:33,216186,12,2026-05-07,9.0,24.79
396,1NqnwFYTigIx0eduU6rwBN,18QlJWuxHQ1IGQ52qf8T1m,26Q2cbUZjpg8IuvMJ4d7Mw,Charm of a Gun,Kaja,The Very Best Of Kajagoogoo,2026-05-07T16:04:02,267800,1,2026-05-07,1.5,4.2
397,5Rzt1zCXx81n5CH8d4CXQo,18QlJWuxHQ1IGQ52qf8T1m,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple - Metro Mix,Kajagoogoo,The Very Best Of Kajagoogoo,2026-05-07T15:59:32,365880,6,2026-05-07,6.0,15.629999999999999
398,0a6bQ2T8D1GqYdoV7a1aqJ,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Monochromatic - Live,Kajagoogoo,Islands,2026-05-07T15:53:20,250266,5,2026-05-07,3.0,11.08
399,3eFHv2F3wNKjpnip3w6waZ,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Garden - Instrumental,Kajagoogoo,Islands,2026-05-07T15:49:33,171373,5,2026-05-07,3.0,10.73
400,09eF6enKRBqUDjjuOsiKI4,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Pump Rooms of Bath,Kajagoogoo,Islands,2026-05-07T15:46:33,152946,5,2026-05-07,3.0,10.620000000000001
401,3a2n6ktGMY67SeryFDbNyn,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Turn Your Back on Me - Thompson & Barbiero US Mix,Kajagoogoo,Islands,2026-05-07T15:44:02,237066,2,2026-05-07,3.0,7.1899999999999995
402,70gsGvTtjXyYAp0M1X6DPH,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple - Metro Mix,Kajagoogoo,Islands,2026-05-07T15:39:36,365880,6,2026-05-07,6.0,15.629999999999999
403,0a6bQ2T8D1GqYdoV7a1aqJ,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Monochromatic - Live,Kajagoogoo,Islands,2026-05-07T13:23:30,250266,5,2026-05-07,3.0,11.08
404,3eFHv2F3wNKjpnip3w6waZ,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Garden - Instrumental,Kajagoogoo,Islands,2026-05-07T13:19:29,171373,5,2026-05-07,3.0,10.73
405,09eF6enKRBqUDjjuOsiKI4,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Pump Rooms of Bath,Kajagoogoo,Islands,2026-05-07T13:16:29,152946,5,2026-05-07,3.0,10.620000000000001
406,3h7hkPvohAzGCiDvbGeQ0Y,52koatNHePHRWEmmkP0z2Z,0f3kLT4wvi2mFHlHJgV8Hl,Ergonomics,Kajagoogoo,White Feathers,2026-05-07T13:13:59,193000,1,2026-05-07,1.5,3.94
407,0CQwOxnMK1yRJaptJ0dkC7,52koatNHePHRWEmmkP0z2Z,0f3kLT4wvi2mFHlHJgV8Hl,Ooh to Be Ah,Kajagoogoo,White Feathers,2026-05-07T13:10:59,215146,2,2026-05-07,1.5,5.6
408,09eF6enKRBqUDjjuOsiKI4,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Pump Rooms of Bath,Kajagoogoo,Islands,2026-05-07T13:06:59,152946,5,2026-05-07,3.0,10.620000000000001
409,4LRwNbgbd6DusUfOWREM9G,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Turn Your Back on Me - Extended Mix,Kajagoogoo,Islands,2026-05-07T13:04:29,305186,2,2026-05-07,3.0,7.41
410,6RtyDR21q21OXaoKXoAsJK,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth - Beast Mix,Kajagoogoo,Islands,2026-05-07T12:59:29,339240,3,2026-05-07,4.5,10.39
411,70gsGvTtjXyYAp0M1X6DPH,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple - Metro Mix,Kajagoogoo,Islands,2026-05-07T12:53:59,365880,6,2026-05-07,6.0,15.629999999999999
412,0a6bQ2T8D1GqYdoV7a1aqJ,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Monochromatic - Live,Kajagoogoo,Islands,2026-05-07T12:48:00,250266,5,2026-05-07,3.0,11.08
413,0a6bQ2T8D1GqYdoV7a1aqJ,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Monochromatic - Live,Kajagoogoo,Islands,2026-05-07T11:31:48,250266,5,2026-05-07,3.0,11.08
414,3eFHv2F3wNKjpnip3w6waZ,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Garden - Instrumental,Kajagoogoo,Islands,2026-05-07T09:03:09,171373,5,2026-05-07,3.0,10.73
